global_post_id,sample_group,source_dataset,fortune_rank,company_name,official_x_handle,source_x_handle,source_x_url,tweet_id,tweet_url,created_at,text,reply_count,repost_count,like_count,quote_count,view_count_available,media_present,media_type,account_role,account_index,collection_method,max_posts_cap,source_folder,is_duplicate_removed,is_empty_text,is_retweet,is_reply,is_quote,language_hint,classification_status
benchmark_aggressive_wendys::1258049228502433792,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1258049228502433792,1258049228502433792,https://x.com/Wendys/status/1258049228502433792,Wed May 06 15:01:24 +0000 2020,"For Cyber Search Day 3 we’ve hidden 9 codes totaling $1000 in free Wendy’s. You’ve got to be the first to DM us a code after we share the hint. And if you’re not first, well, we’re here all week… https://t.co/H9bM7rWONS",31,17,399,1,false,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::1891096066998616073,fortune_top100_ranked,fortune_x_2025_ranked,97,Bristol-Myers Squibb,@bmsnews,@bmsnews,https://x.com/bmsnews,1891096066998616073,https://x.com/bmsnews/status/1891096066998616073,Sun Feb 16 12:03:31 +0000 2025,"Today at the Winter Clinical Dermatology Conference - Hawaii, we announced new 5-year results from our long-term extension trial of a treatment for adult patients with moderate-to-severe #PlaquePsoriasis. Read more: https://t.co/L9T3ApVKP8 https://t.co/UNg2qaqrKq",1,3,14,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/097_bristol_myers_squibb/accounts/01_primary_bmsnews,true,false,false,false,false,en,pending
fortune_top100_ranked::813487650862755840,fortune_top100_ranked,fortune_x_2025_ranked,25,Home Depot,@homedepot,@HDCares,https://x.com/HDCares,813487650862755840,https://x.com/HDCares/status/813487650862755840,Mon Dec 26 20:52:24 +0000 2016,@dreawelker1 We’re sorry to to disappoint! Pls send ur order # and contact info to TeamSocial@homedepot.com for help. -TeamCare,0,0,0,0,false,false,,secondary,2,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/025_home_depot/accounts/02_secondary_hdcares,true,false,false,true,false,mixed,pending
fortune_top100_ranked::786627275869425664,fortune_top100_ranked,fortune_x_2025_ranked,79,TJX,@tjmaxx,@tjmaxx,https://x.com/tjmaxx,786627275869425664,https://x.com/tjmaxx/status/786627275869425664,Thu Oct 13 17:58:52 +0000 2016,@Pinkertweets Hey! We love your advice. Could you send us a DM? We have a question to ask you!,0,0,0,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/079_tjx/accounts/01_primary_tjmaxx,true,false,false,true,false,en,pending
benchmark_aggressive_wendys::1806116941091811827,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1806116941091811827,1806116941091811827,https://x.com/Wendys/status/1806116941091811827,Thu Jun 27 00:06:49 +0000 2024,Whoever becomes a nugget tonight gets FREE saucy nuggets for a year 👀,258,126,1896,58,true,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1703862493611802817,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1703862493611802817,1703862493611802817,https://x.com/Wendys/status/1703862493611802817,Mon Sep 18 20:04:09 +0000 2023,"Today is the day that is good and nothing bad happens. Yup, National Cheeseburger day. Celebrate with a 1 cent jbc with any purchase in the app.",845,80,1350,58,true,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::1951314797133209913,fortune_top100_ranked,fortune_x_2025_ranked,33,Freddie Mac,@FreddieMac,@FreddieMac,https://x.com/FreddieMac,1951314797133209913,https://x.com/FreddieMac/status/1951314797133209913,Fri Aug 01 16:11:15 +0000 2025,"Demand for affordable housing in Chicago has skyrocketed, and families can struggle to keep up with monthly costs. This made the revitalization of Geneva Gables, a four-story 21-unit apartment complex, a much-needed solution. Get the full story here: https://t.co/5gXnOG84qq https://t.co/1Dr4gd6uA5",0,1,1,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/033_freddie_mac/accounts/01_primary_freddiemac,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::1172287745294852097,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/1172287745294852097,1172287745294852097,https://x.com/MoonPie/status/1172287745294852097,Thu Sep 12 23:15:53 +0000 2019,Prepare yourself,47,199,2105,9,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::1882157745597763961,fortune_top100_ranked,fortune_x_2025_ranked,20,Bank of America,@bankofamerica,@bankofamerica,https://x.com/bankofamerica,1882157745597763961,https://x.com/bankofamerica/status/1882157745597763961,Wed Jan 22 20:05:50 +0000 2025,"RT @YahooFinance: Bank of America CEO Brian Moynihan sat down with @BrianSozzi at the World Economic Forum in Davos, Switzerland, to discus…",0,25,0,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/020_bank_of_america/accounts/01_primary_bankofamerica,true,false,true,false,false,mixed,pending
benchmark_self_defeating_moonpie::986390961931653125,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/986390961931653125,986390961931653125,https://x.com/MoonPie/status/986390961931653125,Tue Apr 17 23:48:26 +0000 2018,Can I get uhhhhhhhhhhh ʷᵃᵗᵉʳᶠᵃˡˡ ᵒᶠ ᶜʰᵒᶜᵒˡᵃᵗᵉ ᵗᵒ ᶜᵒᵛᵉʳ ᵐʸ ᶜʰᶦˡᵈʳᵉⁿ https://t.co/r0F9JSw8fA,149,2121,12912,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1616553921287278617,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1616553921287278617,1616553921287278617,https://x.com/Wendys/status/1616553921287278617,Fri Jan 20 21:51:03 +0000 2023,“Death is simply another stage of life.” - Grand Elder Guru https://t.co/JfUz7Ilh69,264,569,5651,59,true,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
fortune_top100_ranked::1576935098942980096,fortune_top100_ranked,fortune_x_2025_ranked,63,Capital One Financial,@CapitalOne,@CapitalOne,https://x.com/CapitalOne,1576935098942980096,https://x.com/CapitalOne/status/1576935098942980096,Mon Oct 03 14:00:00 +0000 2022,You’ve got another chance to score! RT with #sweepstakes for a chance to win tickets for you and nine friends to the @Capitals game on Oct. 15 at @CapitalOneArena! #ALLCAPS,17,61,64,76,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/063_capital_one_financial/accounts/01_primary_capitalone,true,false,false,false,false,mixed,pending
benchmark_self_defeating_moonpie::946087654960939008,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/946087654960939008,946087654960939008,https://x.com/MoonPie/status/946087654960939008,Wed Dec 27 18:37:29 +0000 2017,Not in a good mood @MoonPie can you tell me something good to lift up my spirits?😔,3,0,17,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::2058548752458080346,fortune_top100_ranked,fortune_x_2025_ranked,99,Nike,@nike,@nike,https://x.com/nike,2058548752458080346,https://x.com/nike/status/2058548752458080346,Sun May 24 14:00:43 +0000 2026,"This player’s favorite surface to compete on is clay, with a win rate of over 70% on the surface. Who is she? https://t.co/nuSljOZCww",14,30,291,11,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/099_nike/accounts/01_primary_nike,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1343995265703927809,fortune_top100_ranked,fortune_x_2025_ranked,29,Phillips 66,@phillips66,@Phillips66co,https://x.com/Phillips66co,1343995265703927809,https://x.com/Phillips66co/status/1343995265703927809,Tue Dec 29 19:00:16 +0000 2020,"Though 2020 was difficult in many ways, we’ve continued to make big moves here as we plan for the future. Take a look back at the energy advancements and commitments we made this year. https://t.co/y86OCXfLlA",0,1,13,0,false,false,,secondary,2,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/029_phillips_66/accounts/02_secondary_phillips66co,true,false,false,false,false,mixed,pending
fortune_top100_ranked::687306238120558592,fortune_top100_ranked,fortune_x_2025_ranked,79,TJX,@tjmaxx,@tjmaxx,https://x.com/tjmaxx,687306238120558592,https://x.com/tjmaxx/status/687306238120558592,Wed Jan 13 16:12:31 +0000 2016,@Foxygrandpa96 Happy hunting!,0,0,0,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/079_tjx/accounts/01_primary_tjmaxx,true,false,false,true,false,en,pending
fortune_top100_ranked::1471518005389664264,fortune_top100_ranked,fortune_x_2025_ranked,67,Eli Lilly,@EliLillyandCo,@EliLillyandCo,https://x.com/EliLillyandCo,1471518005389664264,https://x.com/EliLillyandCo/status/1471518005389664264,Thu Dec 16 16:30:06 +0000 2021,"Investors put their money behind their values. According to @IBDinvestors, we’re among the top 100 companies with both high Dow Jones #ESG scores and superior IBD Composite Ratings. 

https://t.co/6aa7LAwK1Z",2,2,5,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/067_eli_lilly/accounts/01_primary_elilillyandco,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1671534044184453120,fortune_top100_ranked,fortune_x_2025_ranked,38,Wells Fargo,@wellsfargo,@wellsfargo,https://x.com/wellsfargo,1671534044184453120,https://x.com/wellsfargo/status/1671534044184453120,Wed Jun 21 15:02:26 +0000 2023,"We are proud to sign on as first anchor funder of the @WeAreUnidosUS HOME initiative to help create four million Latino homeowners by 2030.

Learn more at https://t.co/FfL7vVX0QA",46,1,17,3,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/038_wells_fargo/accounts/01_primary_wellsfargo,true,false,false,false,false,en,pending
benchmark_aggressive_wendys::1406047214963728385,benchmark_aggressive_wendys,wendys_existing_collection,benchmark,Wendy's,@Wendys,@Wendys,https://x.com/Wendys/status/1406047214963728385,1406047214963728385,https://x.com/Wendys/status/1406047214963728385,Sat Jun 19 00:32:33 +0000 2021,"If someone sees a Mr. Meeseeks walking around 14645 Roscoe Blvd, Panorama City, CA, please let him know that his break is over. The sooner he finishes his shift, the sooner he can disappear.",236,1012,14556,117,false,unknown,,primary,1,legacy_json_import,0,data/wendys,true,false,false,false,false,en,pending
benchmark_self_defeating_moonpie::960304177124605957,benchmark_self_defeating_moonpie,moonpie_existing_collection,benchmark,MoonPie,@MoonPie,@MoonPie,https://x.com/MoonPie/status/960304177124605957,960304177124605957,https://x.com/MoonPie/status/960304177124605957,Mon Feb 05 00:08:52 +0000 2018,"Please enjoy this MoonPie commercial titled ""MoonPie Tree"" #TheBigThing https://t.co/fYU70Wbkym",37,191,1337,0,false,unknown,,primary,1,legacy_json_import,0,data/moonpie,true,false,false,false,false,en,pending
fortune_top100_ranked::1314278017795932161,fortune_top100_ranked,fortune_x_2025_ranked,47,Boeing,@boeing,@boeing,https://x.com/boeing,1314278017795932161,https://x.com/boeing/status/1314278017795932161,Thu Oct 08 18:54:32 +0000 2020,"RT @IATA: Computational fluid dynamics research from @Airbus, @Boeing &amp; @embraer demonstrates that combining the aircraft’s existing design…",0,413,0,0,false,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/047_boeing/accounts/01_primary_boeing,true,false,true,false,false,mixed,pending
fortune_top100_ranked::1620113200103448595,fortune_top100_ranked,fortune_x_2025_ranked,59,MetLife,@metlife,@metlife,https://x.com/metlife,1620113200103448595,https://x.com/metlife/status/1620113200103448595,Mon Jan 30 17:34:21 +0000 2023,"New work from MetLife Foundation partner, @urbaninstitute, highlights how all Americans could improve by centering Black women in income- and wealth-building research, policy, and program design. Here’s how: https://t.co/fMUNGJHjvc",2,0,1,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/059_metlife/accounts/01_primary_metlife,true,false,false,false,false,mixed,pending
fortune_top100_ranked::2056791134295273554,fortune_top100_ranked,fortune_x_2025_ranked,5,Alphabet,@Alphabetlnc,@google,https://x.com/google,2056791134295273554,https://x.com/google/status/2056791134295273554,Tue May 19 17:36:34 +0000 2026,"Introducing Gemini Spark ✨

It’s your 24/7 personal AI agent that helps you navigate your digital life, taking action on your behalf, and under your direction. 

🧠 It runs on Gemini 3.5 and is built on @Antigravity, so it can perform long-running tasks easily in the background.

⏱️ And because it runs on dedicated virtual machines on Google Cloud, you don’t even need to keep your laptop open. 

🧰 Spark will integrate seamlessly with Google tools, and soon with third parties through MCP. 

#GoogleIO",262,765,5927,357,true,false,,secondary,2,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/005_alphabet/accounts/02_secondary_google,true,false,false,false,false,mixed,pending
fortune_top100_ranked::1967992631301931170,fortune_top100_ranked,fortune_x_2025_ranked,31,StoneX Group,@StoneX_Official,@StoneX_Official,https://x.com/StoneX_Official,1967992631301931170,https://x.com/StoneX_Official/status/1967992631301931170,Tue Sep 16 16:43:01 +0000 2025,The NAHB Housing Market Index held steady at 32 for the September update versus forecasts of a tick up to 33. This matches the series' lowest reading since December 2022.,1,0,1,0,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/031_stonex_group/accounts/01_primary_stonex_official,true,false,false,false,false,en,pending
fortune_top100_ranked::2018383920740307164,fortune_top100_ranked,fortune_x_2025_ranked,49,RTX,@RTX_News,@RTX_News,https://x.com/RTX_News,2018383920740307164,https://x.com/RTX_News/status/2018383920740307164,Mon Feb 02 18:00:01 +0000 2026,"📰 JUST ANNOUNCED: Raytheon completes successful ballistic test for @USArmy's Next Generation Short Range Interceptor (NGSRI).

Details: https://t.co/gXcNSYGeB6 https://t.co/DIQ0b42ZR5",7,51,239,10,true,false,,primary,1,capped browser-based collection of observable public posts,0,data/raw/fortune_x_2025_ranked/049_rtx/accounts/01_primary_rtx_news,true,false,false,false,false,mixed,pending
