candidate_id,sampling_stratum,fortune_rank,company_name,assigned_coder,text,presence_code,humor_label
C01065,wendys_transfer_aggressive,21,Chevron,coder2,"As a landman, Kelly Coppins is helping Chevron unlock long-term value in one of the largest oil and gas basins in the U.S. Even though she doesn't have a TV show, she has a big job. Read the Forbes feature about her and her team: https://t.co/B6NGgN6jmW https://t.co/wwlbwBLeWV",0,0
C00122,classifier_disagreement,21,Chevron,coder2,"Ballymore is an oil producing field that is connected to our existing production platform Blind Faith. Ballymore produces oil, and it is processed by Blind Faith. ⬇️ https://t.co/Z5QcF93Btl",0,0
C00255,high_engagement_posts,42,Target,coder2,"This is @taylorswift13. This is #FearlessTaylorsVersion. Get your Target exclusive CD, now: https://t.co/dpjttH9OmE https://t.co/ZUxAIfPLNw",0,0
C00990,full_chain_aggressive,34,Humana,coder2,"“Stay with positive people, get rid of the stress in your life and follow your heart,” says Diane Gannotti McCarthy, Humana Game Changer in Volleyball. “You have to keep pushing ahead and do the things you love. Do something that keeps you going for the rest of your life.”",0,0
C01016,humor_presence_uncertain,91,General Dynamics,coder2,"RT @GDBIW: On Oct. 15, 22 firefighters from BIW Fire, Bath Fire and West Bath Fire held a firefighting drill. This educational drill, which…",0,0
C00577,classifier_disagreement,44,Walt Disney,coder2,"Start your engines... 🏁 The Disney x Formula 1 collection drops tomorrow November 8 at 12am PT with select items on https://t.co/YdJ93pyJYm, and in the @f1lasvegas Hub at the Venetian Resort! #FueltheMagic https://t.co/wRMP2rBjCZ",1,1
C00153,random_fortune_sample,11,Microsoft,coder2,"Introducing Work IQ—the intelligence layer in Microsoft 365 Copilot that understands you, your work, and your organization. Read more: https://t.co/xyvfUECt6F
#MSIgnite https://t.co/NvPOldBxTy",0,0
C00156,wendys_transfer_aggressive,1,Amazon,coder2,"Alexa+, everyone's favorite AI assistant, just arrived in the UK. 🇬🇧
 
Powered by GenAI and engineered at Amazon's Tech Hub in Cambridge to be authentically British, Alexa knows what ""knackered"" means and that an entrée is a starter, not a main course. 
 
Early Access begins March 19 for eligible customers.",1,1
C01480,random_fortune_sample,23,General Motors,coder2,"RT @CNBCFastMoney: $GM strikes a deal with $TSLA to access the EV leader's charging network, similar to a deal made by its competitor $F.…",0,0
C00591,random_fortune_sample,87,Tyson Foods,coder2,".@TysonFoodsCEO TysonFoodsCEO Noel White was at the signing of a key trade agreement in Washington, D.C. today. https://t.co/26H5BdXYo7",0,0
C00076,random_fortune_sample,1,Amazon,coder2,"📚 We're introducing two new Kindle Colorsoft models: a lower-priced 16 GB option and the first-ever Kindle Colorsoft Kids. Dive into book covers, graphic novels, travel guides, and more—in color. Available now. https://t.co/AXkIgUPkkj",0,0
C00504,wendys_transfer_aggressive,37,Comcast,coder2,"Here’s a bat’s eye view through Darkmoor Village 🦇 Enter Dark Universe if you dare, only at Epic Universe opening May 22, 2025. https://t.co/Fe0pSAoqhM",1,1
C00411,high_engagement_posts,81,United Airlines Holdings,coder2,"The world's fastest, most reliable Wi-Fi in the sky, @Starlink, has officially landed on our first aircraft, with the rest of our fleet to follow.

That means you'll be able to stream, browse and game just like you do at home. And the icing on the digital cake? Starlink will be FREE when you have an (also free!) MileagePlus membership. Make sure you're ready to connect: https://t.co/LMI65k8dux",1,1
C00067,low_engagement_posts,25,Home Depot,coder2,@dougorey Here are the filters we have available with that measurement - https://t.co/SpEO6zWjpW. -TeamCare,0,0
C01192,humor_presence_uncertain,56,American Express,coder2,RT @AmexBusiness: Shake up your routine with @ClassPass Founder @PayalKadakia on the next Office Hours! Tune in to hear how she navigated b…,1,1
C00490,high_engagement_posts,99,Nike,coder2,"CAITLIN CLARK
Logo Legend

NCAA All-Time leading scorer and a walking bucket 
Time's 2024 Athlete of the Year
WNBA Rookie of the Year https://t.co/hillGpQe1j",0,0
C00799,type_uncertain,31,StoneX Group,coder2,"The StoneX Commodities Outlook 2026 Report will be released on January 27th, available to download for free. Stay tuned to be among the first to access the latest market insights. Save the date!

Save the date! https://t.co/8dnjDt9E9F",1,1
C00053,classifier_disagreement,22,Ford Motor,coder2,Convertible season is upon us. Drop it.,1,1
C00189,humor_presence_uncertain,1,Amazon,coder2,"Taylor Rooks was named a feature reporter for Prime Video’s Thursday Night Football prior to the 2022 season. Rooks conducts in-depth interviews with players, coaches, and other NFL figures that are presented during the streamer’s comprehensive wraparound coverage. https://t.co/EYLpVbh1Hn",0,0
C00688,wendys_transfer_aggressive,61,Lockheed Martin,coder2,"Mark your calendar for the official Finland rollout ceremony on Dec. 16, 2025.",1,1
C01337,random_fortune_sample,74,TD Synnex,coder2,"It's summer internship season, which can be an intimidating adventure if you go in unprepared. Fortunately, our former interns are here to offer advice on how to survive and thrive this summer: https://t.co/79e7dOiqpT",1,1
C01318,random_fortune_sample,5,Alphabet,coder2,"@GeminiApp Neural Expressive is available starting today on the web, Android and iOS globally.",0,0
C00481,high_engagement_posts,22,Ford Motor,coder2,"Speed never settles. The Ford Mustang® GTD is now the fourth-fastest production sports car to ever complete a sub-7-minute #nürburgring circuit.

Mustang GTD hits the streets this spring.
Read more: https://t.co/KxWVVB8ntP

#nuerburgring #nring #nurburgring https://t.co/nYTvQredGU",1,1
C00292,random_fortune_sample,67,Eli Lilly,coder2,"Lilly is collaborating with @Breastcancerorg, @thebreastofus, @LivingBeyondBC, and @SusanGKomen to launch an education campaign that provides resources for understanding the complexities of early breast cancer. https://t.co/LVPgnp3bZG #breastcancer https://t.co/a8BquZVixJ",0,0
C00588,humor_presence_uncertain,9,Exxon Mobil,coder2,"Darren Woods, Chairman and CEO, @ExxonMobil Corporation, discusses the importance of technology, investments, and policies to help move the energy industry forward in the plenary session, Innovative Energy Solutions. https://t.co/BlGqwBcIEH",0,0
C00729,type_uncertain,34,Humana,coder2,Assistance getting to medical appointments and transportation benefits are one of the reasons many people choose Medicare Advantage plans for affordable and high-quality care options.,1,1
C00106,high_engagement_posts,25,Home Depot,coder2,"We formally invite you to save the date 💀 Mark your calendars because on July 15, Skelly is back in stock with some new and old giant friends! While supplies last. https://t.co/RAdcqmc5C4",1,1
C00954,random_fortune_sample,23,General Motors,coder2,Don't forget — we'll be live from Lansing at 11AM ET to share some BIG Michigan investment news! https://t.co/Q4FG65dcb6,1,1
C00700,high_engagement_posts,5,Alphabet,coder2,"Just off stage at #GoogleIO, some highlights from this morning 🧵

Gemini 3.5 Flash is available today for everyone in @antigravity and across our products and APIs.

Compared to 3.1 Pro, 3.5 Flash is better across almost all benchmarks with huge progress in coding. It’s also comparable to the best models but very fast (4x faster tokens/ second than other frontier models). And when looking at the intelligence versus output speed, it’s in a league of its own in the top right quadrant.",0,0
C00300,humor_presence_uncertain,59,MetLife,coder2,"MetLife is proud to once again be sponsoring @PatriotBootCamp RISE, which aims to mentor and help the military community, #veterans, and #milspouses pursue their entrepreneurial dreams. Learn more: https://t.co/27GsQmfRUL https://t.co/n9hsgoF1ct",0,0
C00660,wendys_transfer_aggressive,89,Enterprise Products Partners,coder2,Make the most of your talents in a fast-paced environment driven by people who strive for achievement. Join us at Enterprise Products. Apply now! https://t.co/sOXuOJF05H #ProjectEngineer,1,1
C00056,type_uncertain,29,Phillips 66,coder2,"As part of GOOD ENERGY month in April, our Los Angeles Refinery sponsored Healthy Kids Week at the local YMCA to help remind the community of healthy living and eating habits after a challenging year. Learn more: https://t.co/rbVDKmes0P #GivingGoodEnergy",0,0
C00047,high_engagement_posts,35,AT&T,coder2,It's go-time! 🤩 Bookmark this megathread for all things #GalaxyUnpacked. Comment #GalaxyAI if you’re feeling the excitement! https://t.co/BcdDIrJSzn,1,1
C00281,random_fortune_sample,72,Publix Super Markets,coder2,"We wish you a Merry Christmas. 🎄

Our stores are open until 7 p.m. on Christmas Eve. We’re closed Christmas Day so our associates can enjoy time with their loved ones. Regular hours resume Friday, December 26.",1,1
C01409,firm_balanced_sample,49,RTX,coder2,"RT @SecGeneScalia: We reached another major apprenticeship expansion milestone today.

@NIMS_Inc announced that @RaytheonTech will launch t…",0,0
C01195,random_fortune_sample,100,Massachusetts Mutual Life,coder2,"Meeting with a financial professional doesn't have to be stressful. If you have the right documents and information, a financial professional can help you with your short and long-term financial goals. https://t.co/kkfgPvc1Dx https://t.co/jHAwhk1v9j",0,0
C01280,low_engagement_posts,100,Massachusetts Mutual Life,coder2,"We are already well past the halfway point of 2022. 🤯

If you haven’t reviewed your financial plan since January, now is a good time to check in and assess whether you're on track to meet your goals. Here's how: https://t.co/NVvPV4FAnV. https://t.co/3viD8NFlMe",1,1
C00310,type_uncertain,9,Exxon Mobil,coder2,"“Last year, we set goals to reduce methane emissions by 15 percent and flaring by 25 percent.  We’re on track to meet both.” — Chairman &amp; CEO Darren Woods #XOMAnnualMeeting",0,0
C00184,random_fortune_sample,55,Sysco,coder2,"It's time to stock up on sports fan favorites like pizza wings, amazing apps, savory sides, and more. Check out our products and featured recipes here. 
https://t.co/8hDRgd4ytO https://t.co/xlya9iZMSB",1,1
C00370,humor_presence_uncertain,66,IBM,coder2,RT @jonathanadashek: DYK @IBM won the 2026 Adobe Customer Experience Orchestration AI Technology Partner of the Year award and @ibmconsulti…,1,1
C00233,low_engagement_posts,89,Enterprise Products Partners,coder2,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/owvOrNpEY0,1,1
C01107,low_engagement_posts,77,AbbVie,coder2,"[Video description: On-screen text reads, “Immunology News”]",0,0
C01257,firm_balanced_sample,21,Chevron,coder2,"Today: Moderated by FT's US Energy Editor, @derek_brower, don't miss our free panel discussion addressing the potential of renewable gasoline with expert speakers from @Chevron and @Toyota.

Watch here: https://t.co/j3U9C8g6Ow https://t.co/oIo8LMsgZf",0,0
C01379,wendys_transfer_aggressive,42,Target,coder2,"*knock knock *
🚪🙂 :  2022
#HappyNewYear! 🎉 ✨",1,1
C00290,firm_balanced_sample,99,Nike,coder2,"Hardware for the hardwood. Kobe 5 PE for @CaitlinClark22.

Inspired by her 2024 Rookie of the Year Award. https://t.co/w4Izms4rBw",0,0
C01336,random_fortune_sample,12,JPMorgan Chase,coder2,Committed to excellence. Committed to making history. We're proud to have sponsored the @USOpen Women's Singles Championship for 26 years. https://t.co/sONm21KYfU,0,0
C00538,high_engagement_posts,44,Walt Disney,coder2,"Rachel Zegler and Snow White director Marc Webb pose at the @Alcazar_Segovia Castle in Spain, which inspired the castle in the 1937 animated film.

Disney’s #SnowWhite only in theaters next Friday! Get tickets now: https://t.co/SWksDu7sSe https://t.co/SuAg11PeF6",1,1
C00604,humor_presence_uncertain,43,Tesla,coder2,".@Grok can be your guide while exploring new spots

Just say “Hey Grok” to ask about geological features, local history, or places to check out nearby",1,1
