candidate_id,sampling_stratum,fortune_rank,company_name,source_x_handle,tweet_id,tweet_url,created_at,text,total_engagement,log_total_engagement,wendys_transfer_humor_presence,wendys_transfer_humor_score,wendys_transfer_humor_type,wendys_transfer_type_score,full_chain_humor_presence,full_chain_humor_type,classifier_disagreement_flag,uncertainty_score
C00692,classifier_disagreement,9,Exxon Mobil,@exxonmobil,1514649777874558979,https://x.com/exxonmobil/status/1514649777874558979,Thu Apr 14 17:00:22 +0000 2022,"Electric vehicles may not need gas, but they still need effective lubricants. Chemist Abby Van Wassen develops lubricants and coolants to help keep electric vehicles humming along. Let's hear what she has to say about her cutting-edge work. https://t.co/QknOWnX97J https://t.co/Eys6OhYFUa",35,3.583518938456,1,0.519622,affiliative,0.376997,non_humor,not_applicable,1,0.960756
C00693,wendys_transfer_aggressive,2,Walmart,@walmart,2020919050998604047,https://x.com/walmart/status/2020919050998604047,Mon Feb 09 17:53:43 +0000 2026,Credit equiv. to delivery fee on eligible orders. Valid 1x/user. Redeem by 2/10/26 10AM EST. Min. $35. Not transferable. Void where prohibited by law. Not appl. to alcohol or Rx. Customer responsible for all appl. taxes. Subj. to change or expire w/out notice. Restrictions apply.,27,3.332204510175,1,0.554580,aggressive,0.396438,ambiguous,ambiguous_or_review,0,0.890840
C00694,classifier_disagreement,12,JPMorgan Chase,@jpmorgan,1443940048676610056,https://x.com/jpmorgan/status/1443940048676610056,Fri Oct 01 14:05:09 +0000 2021,J.P. Morgan's Lucia Li on the two digital business models driving growth in the payments landscape. https://t.co/e6qreVhOFM https://t.co/NO4aSufuxq,23,3.178053830348,0,0.254265,non_humorous,0.000000,humor,affiliative,1,0.508530
C00695,random_fortune_sample,100,Massachusetts Mutual Life,@massmutual,1194692032754790405,https://x.com/massmutual/status/1194692032754790405,Wed Nov 13 19:02:31 +0000 2019,RT @HavenLifeInsure: Meet AgeUp: A new kind of annuity product that is designed to help protect families from the financial risk of loved o…,2,1.098612288668,0,0.469286,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.938572
C00696,wendys_transfer_aggressive,78,Prudential Financial,@Prudential,1554572361512505346,https://x.com/Prudential/status/1554572361512505346,Tue Aug 02 20:58:28 +0000 2022,$PRU: Prudential announces 2Q22 results.,6,1.945910149055,1,0.525364,aggressive,0.337457,non_humor,not_applicable,1,0.949272
C00697,classifier_disagreement,55,Sysco,@sysco,1839306706045509890,https://x.com/sysco/status/1839306706045509890,Thu Sep 26 14:11:06 +0000 2024,"Special thanks to @FeedingAmerica and @Sysco for their grant supporting Food Bank operations, including the procurement and distribution of millions of pounds of food and hygiene items, annually! 🍏💛 https://t.co/OvfPkHD6oL",8,2.197224577336,0,0.359806,non_humorous,0.000000,humor,affiliative,1,0.719612
C00698,random_fortune_sample,43,Tesla,@tesla,2047018643880583330,https://x.com/tesla/status/2047018643880583330,Wed Apr 22 18:24:11 +0000 2026,"RT @TeslaCharging: Earn a unique Earth Day badge by charging your Tesla today. Both Supercharging &amp; home charging count. 

Happy Earth Day…",476,6.167516490888,0,0.362234,non_humorous,0.000000,non_humor,not_applicable,0,0.724468
C00699,firm_balanced_sample,34,Humana,@humana,1603434739033055234,https://x.com/humana/status/1603434739033055234,Thu Dec 15 17:00:06 +0000 2022,Join Skylar in a special “Happy Holidays with Less Stress” guided #MeditationMoment as a holiday gift 🎁 to yourself as we wish you a healthy and joyful season 💚 → https://t.co/e8Vtu1yTHH https://t.co/akyCahpyfh,4,1.609437912434,0,0.405727,non_humorous,0.000000,non_humor,not_applicable,0,0.811454
C00700,high_engagement_posts,5,Alphabet,@google,2056796893951426705,https://x.com/google/status/2056796893951426705,Tue May 19 17:59:27 +0000 2026,"Just off stage at #GoogleIO, some highlights from this morning 🧵

Gemini 3.5 Flash is available today for everyone in @antigravity and across our products and APIs.

Compared to 3.1 Pro, 3.5 Flash is better across almost all benchmarks with huge progress in coding. It’s also comparable to the best models but very fast (4x faster tokens/ second than other frontier models). And when looking at the intelligence versus output speed, it’s in a league of its own in the top right quadrant.",5051,8.52753948347,1,0.625540,affiliative,0.422069,ambiguous,ambiguous_or_review,0,0.748920
C00701,full_chain_aggressive,43,Tesla,@tesla,2024539159269167410,https://x.com/tesla/status/2024539159269167410,Thu Feb 19 17:38:44 +0000 2026,"🚨 My Tesla literally saved my life yesterday. What started as a normal drive turned terrifying fast.

I unintentionally fasted for 17 hours, took some medicine, and had a severe allergic reaction. My body shut down—I passed out while driving on the freeway, mid-conversation with my wife on the phone.

Thank God my Tesla had Full Self-Driving engaged. It detected I lost consciousness (thanks to the driver monitoring system), immediately slowed, activated hazards, and safely pulled over to the shoulder. No crash. No danger to anyone else on the road.

My wife heard me go silent and knew something was wrong. She used @Life360 to alert emergency services—they located me within 5 minutes.

They attended to me enough for me to tell them, 'I don't want to abandon my truck here on the freeway.' So the Tesla autonomously drove me the rest of the way to the ER. I walked in, got admitted, and they stabilized me overnight.

I'm being discharged today—levels back to normal, feeling grateful and alive.

Huge thanks to my incredible wife for staying calm and acting fast, and to @elonmusk @Tesla @tesla for engineering cars that literally protect lives when the driver can't. This isn't just convenience—it's life-saving tech. 🙏⚡❤️",83571,11.333463814742,1,0.625468,affiliative,0.351214,humor,aggressive,0,0.749064
C00702,humor_presence_uncertain,75,ConocoPhillips,@conocophillips,1676624032144441345,https://x.com/conocophillips/status/1676624032144441345,Wed Jul 05 16:08:14 +0000 2023,"As the face of #ConocoPhillips' community outreach in Bartlesville, Karen is a well-known community leader. She's driven several local projects, including new playground equipment at an elementary school. Discover more about impact on the community here: https://t.co/zHa6pdRcjo https://t.co/CiCed1XPRd",10,2.397895272798,1,0.526393,aggressive,0.337345,ambiguous,ambiguous_or_review,0,0.947214
C00703,classifier_disagreement,2,Walmart,@walmart,1844739737879298428,https://x.com/walmart/status/1844739737879298428,Fri Oct 11 14:00:01 +0000 2024,This is your sign that you should shop the Deals while you still can.,88,4.488636369732,1,0.612460,aggressive,0.430396,non_humor,not_applicable,1,0.775080
C00704,type_uncertain,30,Marathon Petroleum,@MarathonPetroCo,1935548093673652446,https://x.com/MarathonPetroCo/status/1935548093673652446,Thu Jun 19 04:00:00 +0000 2025,"Juneteenth is a federal holiday commemorating the reading of a federal general order on June 19, 1865, notifying enslaved people in Texas that the Civil War had ended, and all enslaved people were free.

At MPC, Juneteenth is a time to reflect on African American achievement and resilience and to continue to create an inclusive culture. #Juneteenth",9,2.302585092994,1,0.671318,aggressive,0.321782,humor,affiliative,0,0.657364
C00705,random_fortune_sample,61,Lockheed Martin,@lockheedmartin,2021736011357667620,https://x.com/lockheedmartin/status/2021736011357667620,Thu Feb 12 00:00:01 +0000 2026,"Deploying a HC-130J tanker and two @SikorskyAir HH-60W helicopters, members of the 563rd Rescue Group flew 400 miles over open water, refueling multiple times, to assist a 19-year-old who's medical concerns had left him paralyzed aboard a tanker out at sea. Click for more:",341,5.834810737063,0,0.472739,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.945478
C00706,humor_presence_uncertain,83,Cisco Systems,@Cisco,1981164349088813487,https://x.com/Cisco/status/1981164349088813487,Thu Oct 23 01:02:43 +0000 2025,"RT @semafor: “We see youth on the African continent using AI tools more than anywhere else in the world.” — @Cisco EVP &amp; Chief People, Poli…",13,2.639057329615,0,0.467092,non_humorous,0.000000,humor,self_enhancing,1,0.934184
C00707,humor_presence_uncertain,44,Walt Disney,@Disney,1859883789335609760,https://x.com/Disney/status/1859883789335609760,Fri Nov 22 08:57:05 +0000 2024,"The stars, filmmakers, and some of the biggest fans of #Moana2 celebrated going beyond the reef at the world premiere in O'ahu! 🌺🪝🌊 https://t.co/nr65ZnSTXO",372,5.921578419644,1,0.566673,affiliative,0.342039,ambiguous,ambiguous_or_review,0,0.866654
C00708,random_fortune_sample,22,Ford Motor,@Ford,1801294725372080142,https://x.com/Ford/status/1801294725372080142,Thu Jun 13 16:45:03 +0000 2024,RT @jimfarley98: Thanks for sharing your road trip ideas. I loved seeing routes where people are using #BlueCruise. The BC team put togethe…,20,3.044522437723,0,0.487831,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.975662
C00709,wendys_transfer_aggressive,53,Energy Transfer,@energytransfer,2049519829900480814,https://x.com/energytransfer/status/2049519829900480814,Wed Apr 29 16:03:00 +0000 2026,The Stanley Cup playoffs are here and the game does not happen without #oilandgas 🏒🏆 https://t.co/rgaiApSk5z,9,2.302585092994,1,0.539287,aggressive,0.371539,non_humor,not_applicable,1,0.921426
C00710,classifier_disagreement,82,Oracle,@oracle,1968298940941365417,https://x.com/oracle/status/1968298940941365417,Wed Sep 17 13:00:11 +0000 2025,"When we said AI, cloud, security, multicloud, and success, the @8x8 team shared their unfiltered reactions—and gave us a look into how they define success in the digital era. Watch the full video 👇 https://t.co/9vrbGkPHAc",52,3.970291913552,1,0.620984,affiliative,0.346942,non_humor,not_applicable,1,0.758032
C00711,humor_presence_uncertain,75,ConocoPhillips,@conocophillips,1552699635440857088,https://x.com/conocophillips/status/1552699635440857088,Thu Jul 28 16:56:55 +0000 2022,"Interns joined us for 10 weeks of industry experience, diverse perspectives, community outreach and mentoring. We wish each continued success. Learn more about university recruiting at #ConocoPhillips: https://t.co/GqpDFgtFDa #NationalInternDay https://t.co/OktObNSJbz",7,2.07944154168,1,0.503817,affiliative,0.430966,non_humor,not_applicable,1,0.992366
C00712,type_uncertain,89,Enterprise Products Partners,@EProd_Careers,1681672682272858112,https://x.com/EProd_Careers/status/1681672682272858112,Wed Jul 19 14:29:46 +0000 2023,Discover exciting and rewarding ways to apply your talents at Enterprise Products. Click here to find out more! https://t.co/0UHOvrnH2p #ProjectEngineer,0,0.0,1,0.506815,aggressive,0.356418,non_humor,not_applicable,1,0.986370
C00713,random_fortune_sample,75,ConocoPhillips,@conocophillips,1443022237171208193,https://x.com/conocophillips/status/1443022237171208193,Wed Sep 29 01:18:06 +0000 2021,"In just four years of teaching, Charlene Posadas has grown to be respected by her Woodland Acres Elementary colleagues for her cutting edge use of technology and kind spirit. And now she's a #MathTeacher of the Month! https://t.co/N8x6gtvdcf @GalenaParkISD @astros https://t.co/C4LGQpdI3R",2,1.098612288668,0,0.479848,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.959696
C00714,firm_balanced_sample,29,Phillips 66,@Phillips66co,1411716508833792001,https://x.com/Phillips66co/status/1411716508833792001,Sun Jul 04 16:00:18 +0000 2021,"There’s power in knowledge. This Fourth of July, let’s take a deep look into the science behind sparklers. Uncovering possibilities of the future starts with understanding the world around us. Have a safe and happy holiday. #TheScienceOf https://t.co/CrSHaahFjF",6,1.945910149055,1,0.614236,affiliative,0.451137,non_humor,not_applicable,1,0.771528
C00715,random_fortune_sample,21,Chevron,@chevron,2044855857121243640,https://x.com/chevron/status/2044855857121243640,Thu Apr 16 19:10:02 +0000 2026,The Energy Edit: Chevron's 2025 Annual Report is here. Take a look. https://t.co/D5nOhwQjgD https://t.co/8M2tlrsnYM,14,2.708050201102,0,0.348337,non_humorous,0.000000,non_humor,not_applicable,0,0.696674
C00716,humor_presence_uncertain,58,Archer Daniels Midland,@ADMupdates,1392849154913849346,https://x.com/ADMupdates/status/1392849154913849346,Thu May 13 14:28:11 +0000 2021,"#TeamADM has once again been recognized for its unparalleled commitment science-baked, innovative solutions by earning the 2021 NutraIngredients Editor’s Choice Award for Functional Food Innovation. Read the full story here: https://t.co/xrTGqmzp0Q #NIAwards21 @NutraEurope https://t.co/e8QMcvDSI2",12,2.564949357462,0,0.365816,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.731632
C00717,classifier_disagreement,27,Kroger,@kroger,1154043583973826562,https://x.com/kroger/status/1154043583973826562,Wed Jul 24 15:00:06 +0000 2019,The freshest summer calls for Grilled Pineapple with Ice Cream &amp; Caramel. Add a fresh summer twist to your next pickup order with mouthwatering produce from Kroger. https://t.co/1ZjpAAyM1Z https://t.co/N1t0kQQxzN,18,2.944438979166,0,0.366193,non_humorous,0.000000,humor,affiliative,1,0.732386
C00718,wendys_transfer_aggressive,23,General Motors,@GM,1559231844012490757,https://x.com/GM/status/1559231844012490757,Mon Aug 15 17:33:35 +0000 2022,"What is the name of the training program set to help current #mfg employees evolve their skills as electrical systems continue to evolve and change?
#ManufacturingMonday",21,3.091042453358,1,0.658554,aggressive,0.363706,ambiguous,ambiguous_or_review,0,0.682892
C00719,random_fortune_sample,72,Publix Super Markets,@Publix,1583141003875131393,https://x.com/Publix/status/1583141003875131393,Thu Oct 20 17:00:03 +0000 2022,"We're celebrating #AmericanPharmacistsMonth with a look back at our very first Publix Pharmacy, which opened October 30, 1986, in Altamonte Springs, Florida. https://t.co/MCLHxmE1KS",54,4.007333185232,1,0.551519,affiliative,0.360795,ambiguous,ambiguous_or_review,0,0.896962
C00720,low_engagement_posts,89,Enterprise Products Partners,@EProd_Careers,1682350835114844160,https://x.com/EProd_Careers/status/1682350835114844160,Fri Jul 21 11:24:30 +0000 2023,"If you are a highly motivated achiever with a passion for success, we invite you to learn more about Enterprise Products. Apply today! https://t.co/51ojCyE3EA #OperationsJobs",0,0.0,0,0.468452,non_humorous,0.000000,non_humor,not_applicable,0,0.936904
C00721,classifier_disagreement,31,StoneX Group,@StoneX_Official,2022250674914742740,https://x.com/StoneX_Official/status/2022250674914742740,Fri Feb 13 10:05:07 +0000 2026,"We are honored to be recognized as the Non-Bank FCM of the Year at the FOW International Awards Ceremony 2026. 

As a Gold Sponsor, we are proud to support the celebration of excellence and innovation across global derivatives. https://t.co/hQh9IRjn4c",2,1.098612288668,1,0.644984,affiliative,0.417233,non_humor,not_applicable,1,0.710032
C00722,random_fortune_sample,97,Bristol-Myers Squibb,@bmsnews,1517249167663509504,https://x.com/bmsnews/status/1517249167663509504,Thu Apr 21 21:09:25 +0000 2022,"With @EdpRenewables, we executed a 15-year power purchase agreement at Cattlemen Solar Park in TX, a big step toward reaching our long-term environmental sustainability goals to buy 100% of electricity from renewable sources by 2030.",7,2.07944154168,0,0.482428,non_humorous,0.000000,ambiguous,ambiguous_or_review,0,0.964856
C00723,low_engagement_posts,25,Home Depot,@HDCares,778327020979752960,https://x.com/HDCares/status/778327020979752960,Tue Sep 20 20:16:37 +0000 2016,@DCGirl53 We hate to keep you waiting! Pls send ur order number/contact info to TeamSocial@homedepot.com for help.  -TeamCare,0,0.0,0,0.447953,non_humorous,0.000000,non_humor,not_applicable,0,0.895906
C00724,firm_balanced_sample,1,Amazon,@amazon,1696190915939877155,https://x.com/amazon/status/1696190915939877155,Mon Aug 28 16:00:02 +0000 2023,The @NFLonPrime crew is back in town. 🏈 Meet Prime Video’s Thursday Night Football all-star announcer lineup. 👇,50,3.931825632724,1,0.567984,aggressive,0.376103,non_humor,not_applicable,1,0.864032
C00725,type_uncertain,78,Prudential Financial,@Prudential,1233135368964386833,https://x.com/Prudential/status/1233135368964386833,Thu Feb 27 21:02:37 +0000 2020,With a lack of diversity comes a lack of progress. We're proud to host so many incredible people from different backgrounds with @Prudential. Tune in to the panel live: https://t.co/qRqclQR4bi  #NewCapitalism,19,2.995732273554,1,0.524634,affiliative,0.379943,humor,affiliative,0,0.950732
