row_id,source,original_file,company_name,candidate_id,tweet_id,tweet_url,status_id,created_at,text,text_hash,normalized_label,label_name,original_presence_value,original_type_value,label_source_detail,dedupe_key
training_v2_00835,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Elevance Health,C00842,1402011734366359561,https://x.com/elevancehealth/status/1402011734366359561,1402011734366359561,Mon Jun 07 21:17:00 +0000 2021,"We are finding new ways to improve quality and achieve savings. Find out how we are pioneering tomorrow’s healthcare by providing affordable, high-quality access to care for our customers.",71e2c86c6605c0a5b51d,0,non-humorous,0,,pending,status_id:1402011734366359561
training_v2_00836,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Walt Disney,C00843,1978491059047985265,https://x.com/disney/status/1978491059047985265,1978491059047985265,Wed Oct 15 16:00:01 +0000 2025,"Experience Avatar like never before! Go behind the scenes of the global phenomenon with an epic two-part event. Watch Fire And Water: Making The Avatar Films, streaming November 7 on @DisneyPlus. https://t.co/s7i7ZLArVJ",0e7b3f5ab5980c1aed08,0,non-humorous,0,,pending,status_id:1978491059047985265
training_v2_00837,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Nvidia,C00844,2059311735815729464,https://x.com/nvidia/status/2059311735815729464,2059311735815729464,Tue May 26 16:32:32 +0000 2026,"Ahead of COMPUTEX, NVIDIA CEO Jensen Huang joined TSMC executives, including Chairman and CEO C.C. Wei, for dinner at 36Kitchen, celebrating a decades-long partnership at the heart of the AI era. https://t.co/jdZ1KL2v8t",2dc45636996f3e6b58b3,0,non-humorous,0,,pending,status_id:2059311735815729464
training_v2_00838,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,PepsiCo,C00845,1517193967913390080,https://x.com/pepsico/status/1517193967913390080,1517193967913390080,Thu Apr 21 17:30:04 +0000 2022,"Zero calories, bubbling with flavor: we make lots of delicious options with zero calories, including @pepsi + @bublywater. https://t.co/dsR3gh2aNA",4b5c09fd2cc9db97b03a,3,self-enhancing,1,3,pending,status_id:1517193967913390080
training_v2_00839,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Chevron,C00846,1797649884381900805,https://x.com/chevron/status/1797649884381900805,1797649884381900805,Mon Jun 03 15:21:45 +0000 2024,The correct answer is all of the above.,7be1870f9e03fda69d7c,3,self-enhancing,1,3,pending,status_id:1797649884381900805
training_v2_00840,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Phillips 66,C00847,1453013653591142403,https://x.com/phillips66co/status/1453013653591142403,1453013653591142403,Tue Oct 26 15:00:25 +0000 2021,BOO! Take a look at what our team at @76 is brewing up this month. 🎃 Join in on the fun and check out more from 76® brand.,fa776610269b33eb890a,3,self-enhancing,1,3,pending,status_id:1453013653591142403
training_v2_00841,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Morgan Stanley,C00848,1568962574061903872,https://x.com/morganstanley/status/1568962574061903872,1568962574061903872,Sun Sep 11 14:00:02 +0000 2022,"Join us today for a moment of silence as we remember and honor the colleagues, friends, neighbors, first responders and so many more who lost their lives 21 years ago. https://t.co/7k2sDCNKWA",03250bef12fdc79f6f27,0,non-humorous,0,,pending,status_id:1568962574061903872
training_v2_00842,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,New York Life Insurance,C00849,1706292541795275244,https://x.com/newyorklife/status/1706292541795275244,1706292541795275244,Mon Sep 25 13:00:18 +0000 2023,Enter now for your chance to win the Ultimate Yankees VIP experience! Just submit your own virtual baseball card &amp; you could find yourself watching the @Yankees take batting practice from a specially designated area on the field! https://t.co/n7H9p2Bh0h #Sweepstakes #GoodAtLife https://t.co/eiGkYMEtSv,480ebd6020b09bbceabb,2,affiliative,1,2,pending,status_id:1706292541795275244
training_v2_00843,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Caterpillar,C00850,1430953409214140424,https://x.com/caterpillarinc/status/1430953409214140424,1430953409214140424,Thu Aug 26 18:00:53 +0000 2021,Get sustainable power at a lower cost — find the latest information on our solar solutions at https://t.co/OXdAX6HY4B. #SustainablePower #CatMicrogrid #RenewableEnergy https://t.co/kJ5hUk47BT,69941f3f894aede00270,0,non-humorous,0,,pending,status_id:1430953409214140424
training_v2_00844,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Exxon Mobil,C00851,1600231267231883266,https://x.com/exxonmobil/status/1600231267231883266,1600231267231883266,Tue Dec 06 20:50:39 +0000 2022,"Read more about how reliable, secure energy sources can be maintained, even as we all work to bring the world closer to net zero. ☞ https://t.co/4Xsa733gpA",6f44521c2a588a8a44b4,0,non-humorous,0,,pending,status_id:1600231267231883266
training_v2_00845,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,USAA,C00852,1601731887726153728,https://x.com/usaa/status/1601731887726153728,1601731887726153728,Sun Dec 11 00:13:35 +0000 2022,"RT @ArmyNavyGame: For the first-time ever, the Army-Navy Game presented by @USAA is headed to overtime. #ArmyNavy https://t.co/02QCQ86tcX",116109bfc14d2a9cf427,0,non-humorous,0,,pending,status_id:1601731887726153728
training_v2_00846,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Comcast,C00853,1887509954283606329,https://x.com/comcast/status/1887509954283606329,1887509954283606329,Thu Feb 06 14:33:35 +0000 2025,We are ONE YEAR from the 2026 #WinterOlympics Opening Ceremony! https://t.co/Svq9ExD5fq,8b8a5e2042db43192b6a,2,affiliative,1,2,pending,status_id:1887509954283606329
training_v2_00847,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Capital One Financial,C00854,1880965198028140960,https://x.com/capitalone/status/1880965198028140960,1880965198028140960,Sun Jan 19 13:07:04 +0000 2025,Account functionality for all customers is now restored. We sincerely apologize for how frustrating this experience has been. We are committed to making it right. We encourage customers to check their accounts online and contact us for any support. https://t.co/n9yxsUliWO,50dbdde6d372ac0d4aff,0,non-humorous,0,,pending,status_id:1880965198028140960
training_v2_00848,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Nationwide,C00855,1731141315495108685,https://x.com/nationwide/status/1731141315495108685,1731141315495108685,Sun Dec 03 02:40:27 +0000 2023,"How many times have we watched that last goal? A lot. THANK YOU, CHRISTIAN RAMIREZ!",a571069bec348b1753fd,2,affiliative,1,2,pending,status_id:1731141315495108685
training_v2_00849,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,StoneX Group,C00856,2044143786150744128,https://x.com/stonex_official/status/2044143786150744128,2044143786150744128,Tue Apr 14 20:00:31 +0000 2026,"We're heading to Smarter Faster Payments 2026 in San Diego April 26-29. Visit the StoneX Payments team at Booth #438 to learn how we help institutions expand their global payment services through our Swift centric network, 180+ country reach, and flexible API or Swift integrations. Stop by to meet our team and learn how StoneX can support your international payments strategy.",80e55b2a08d7cd6a555e,0,non-humorous,0,,pending,status_id:2044143786150744128
training_v2_00850,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,IBM,C00857,1951259136051528055,https://x.com/ibm/status/1951259136051528055,1951259136051528055,Fri Aug 01 12:30:05 +0000 2025,"This year, we're introducing utility-scale dynamic circuits and a C-API for Qiskit to better integrate with high-performance computing (HPC). This will enable larger, more complex circuits and seamless development across quantum and classical systems. https://t.co/7FBw1P8Mny",ceeb1908c8157fcc4f53,0,non-humorous,0,,pending,status_id:1951259136051528055
training_v2_00851,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,HCA Healthcare,C00858,1733265771684319622,https://x.com/hcahealthcare/status/1733265771684319622,1733265771684319622,Fri Dec 08 23:22:17 +0000 2023,"HCA Healthcare patient Freddy Vasquez was experiencing kidney failure when his sister, Sonia, volunteered to be his living kidney donor. The clinical experts at @SAHealth210 performed a successful living #kidneytransplant — giving Freddy a second chance at life. #FeelGoodFriday https://t.co/T4yo1kwA1T",3c862a6ebb8af09c4bc6,0,non-humorous,0,,pending,status_id:1733265771684319622
training_v2_00852,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Target,C00859,1470821774204051460,https://x.com/target/status/1470821774204051460,1470821774204051460,Tue Dec 14 18:23:32 +0000 2021,Target is a TV show &amp; you’re the star,d6dc584dea220b14eee7,2,affiliative,1,2,pending,status_id:1470821774204051460
training_v2_00853,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Broadcom,C00860,2057574735987331163,https://x.com/broadcom/status/2057574735987331163,2057574735987331163,Thu May 21 21:30:19 +0000 2026,"RT @UCLAengineering: .@UCLA Samueli has launched a $125 million Semiconductor Hub with @Broadcom, @Applied4Tech, @GlobalFoundries, @Meta an…",9168a3f0bafe3c49bcdc,0,non-humorous,0,,pending,status_id:2057574735987331163
training_v2_00854,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Albertsons,C00861,1144596196251643904,https://x.com/albertsons/status/1144596196251643904,1144596196251643904,Fri Jun 28 13:19:33 +0000 2019,RT @DangeRussWilson: .@StrongvsCancer funds an immunotherapy treatment for children who have otherwise run out of options. When you press ‘…,557a6aa39e03c9092f48,0,non-humorous,0,,pending,status_id:1144596196251643904
training_v2_00855,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Ford Motor,C00862,1549064745675800576,https://x.com/ford/status/1549064745675800576,1549064745675800576,Mon Jul 18 16:13:10 +0000 2022,Built to go scary fast in a scary place. Ford Raptor R. We recommend turning on all the lights in your house before watching this. See more at https://t.co/liD4bbfhBL. #Ford #ScaryFast #RaptorR https://t.co/hqLQ5M5Rta,834b8e2d852657cb52d8,3,self-enhancing,1,3,pending,status_id:1549064745675800576
training_v2_00856,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,TJX,C00863,922887943223570432,https://x.com/tjmaxx/status/922887943223570432,922887943223570432,Tue Oct 24 18:10:06 +0000 2017,"Hey, everyone! @TJMaxx can help you discover what makes you, YOU! Visit https://t.co/EHqziCjZla to learn more! #maxxyouproject #Ad https://t.co/oFm2h95ia1",044235c7628bb54fd2cd,2,affiliative,1,2,pending,status_id:922887943223570432
training_v2_00857,current_training_labels,20260618expand/classifier_improvement/data/human_labeling_template/fortune100_human_labeling_template_combined.csv,Comcast,C00864,1819364714905813252,https://x.com/comcast/status/1819364714905813252,1819364714905813252,Fri Aug 02 13:28:44 +0000 2024,"🏀 The @NBA &amp; @WNBA are coming back! Starting in 2025, tune into @NBC, @Peacock, @USANetwork, @SkySports, &amp; @Telemundo for the action 📺✨ More: https://t.co/g95VykvG7Y https://t.co/01zzdfvSlk",f6062eede62d5ce00f06,2,affiliative,1,2,pending,status_id:1819364714905813252
