후보_ID,표본_층화,Fortune_순위,회사명,X_계정,트윗_ID,트윗_URL,작성일시,본문,유머_존재여부,유머_유형,배정_코더,검토_상태,총_인게이지먼트,웬디스_유머_존재여부,웬디스_유머_유형,풀체인_유머_존재여부,풀체인_유머_유형,분류기_불일치,신뢰도,메모,검토자_ID
C01077,random_fortune_sample,31,StoneX Group,@StoneX_Official,1991446563613274513,https://x.com/StoneX_Official/status/1991446563613274513,Thu Nov 20 10:00:34 +0000 2025,"What is volatility?

Volatility measures how quickly an asset’s price can change, so high volatility is like a tense rugby match with lots of surprises. The @Saracens team shared their take.

Follow us for more. Learn more about the partnership: https://t.co/0ht0bsK9AB

#YourSaracens #Finance #Volatility",,,coder1,pending,0,0,non_humorous,non_humor,not_applicable,0,,,
C00855,classifier_disagreement,69,Nationwide,@nationwide,1731141315495108685,https://x.com/nationwide/status/1731141315495108685,Sun Dec 03 02:40:27 +0000 2023,"How many times have we watched that last goal?

A lot. 

THANK YOU, CHRISTIAN RAMIREZ!",,,coder1,pending,11,1,affiliative,non_humor,not_applicable,1,,,
C01306,humor_presence_uncertain,23,General Motors,@GM,1450464889613525014,https://x.com/GM/status/1450464889613525014,Tue Oct 19 14:12:32 +0000 2021,"Congratulations to Dr. Mei Cai on being named the 2021 Technologist of the Year by the Women of Color STEM Conference! As the Director of Battery Cell Systems Research, Dr. Cai has played a pivotal role in developing our upcoming Ultium battery chemistry. https://t.co/5WYdhiXI5j https://t.co/ik38ZqPSSU",,,coder1,pending,71,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01029,random_fortune_sample,69,Nationwide,@nationwide,1831037830589780111,https://x.com/nationwide/status/1831037830589780111,Tue Sep 03 18:33:32 +0000 2024,RT @NWSL: We're hosting an appreciation game for each Lauren Holiday Impact Award nominee over the next couple months. Join us in celebrati…,,,coder1,pending,23,1,self-enhancing,non_humor,not_applicable,1,,,
C00574,firm_balanced_sample,36,Goldman Sachs Group,@GoldmanSachs,1985718409711997090,https://x.com/GoldmanSachs/status/1985718409711997090,Tue Nov 04 14:38:56 +0000 2025,"China's power demand for data centers is set to rise more than 25% this year, boosted in part by companies’ efforts to bring AI to market, according to Goldman Sachs Research. Read more: https://t.co/b3qKR5GF06",,,coder1,pending,101,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00870,wendys_transfer_aggressive,84,HP,@hp,2011502319045583326,https://x.com/hp/status/2011502319045583326,Wed Jan 14 18:14:59 +0000 2026,"The new HP EliteBook X G2 is built for the future of work. Ultra-light design meets future-ready performance for tomorrow’s AI apps, all-day battery with intelligent power, and security that’s resilient against quantum threats. 

A smarter way to work starts here. https://t.co/eyghFmgPqJ",,,coder1,pending,137,1,aggressive,non_humor,not_applicable,1,,,
C01031,firm_balanced_sample,6,CVS Health,@cvshealth,1387431240593285124,https://x.com/cvshealth/status/1387431240593285124,Wed Apr 28 15:39:19 +0000 2021,"This year, pharmacists will take on larger roles and help administer the world's most awaited vaccine. See how their roles will be augmented in the years ahead in the #HealthTrendsReport2021: https://t.co/I0eElg0TYQ https://t.co/SBCi9rZYZ6",,,coder1,pending,3,0,non_humorous,non_humor,not_applicable,0,,,
C01433,full_chain_aggressive,50,FedEx,@fedex,1980324690167230787,https://x.com/fedex/status/1980324690167230787,Mon Oct 20 17:26:13 +0000 2025,"Who owned the spotlight in Week 7?👀Cast your vote for the FedEx #AirandGround @NFL Players of the Week nominees: @Real10jayy(Ja’Marr Chase), Justin Herbert, @JalenHurts, @PatrickMahomes, @CMC_22(Christian McCaffrey) and @JayT23(Jonathan Taylor) at https://t.co/mfg3Ffmcx4! https://t.co/yZZgEsgPyg",,,coder1,pending,36,0,non_humorous,humor,aggressive,1,,,
C00981,full_chain_aggressive,22,Ford Motor,@Ford,1935351813886071168,https://x.com/Ford/status/1935351813886071168,Wed Jun 18 15:00:04 +0000 2025,"Americans work hard. Shouldn’t they also play hard?
Ford and Lincoln are offering employee pricing to everyone in America. Ford Motor Company. From America, For America.

Disclaimer: Offer available on the purchase or lease of the following eligible new 2024–2025 Ford and Lincoln vehicles ONLY: Mustang®, Escape®, Bronco®, Bronco Sport®, F-150®, F-150® Lightning®, Mustang Mach-E®, Maverick®, Ranger®, Transit® and E-Transit™ (Cargo Vans), Corsair® and Nautilus®; new 2024 Super Duty® (pickup models only), Expedition®, and Navigator® only; and new 2025 Ford Explorer® and Aviator® only. Excludes all Bronco Stroppe models, Raptor® models, Mustang Dark Horse®, Mustang GTD, all Super Duty chassis cab/cutaway models; also excludes 2025 Expedition®, Navigator®, and Transit® (Wagon). U.S. residents only. Prior purchases not eligible. A/X/Z/D Plan ineligible. Place a new retail order or take new retail delivery from an authorized Ford Dealer or Lincoln Retailer’s stock by 7/7/25. The 2025 Mustang Mach-E SUV inventory may be limited and may vary by location. See a participating dealer or retailer for details and current inventory status.",,,coder1,pending,764,1,affiliative,humor,aggressive,0,,,
C01300,random_fortune_sample,65,Caterpillar,@CaterpillarInc,1537820119820382208,https://x.com/CaterpillarInc/status/1537820119820382208,Fri Jun 17 15:31:02 +0000 2022,"Some dads go the extra mile for their kids. As we get ready to celebrate Father’s Day, hear how MotoGP star @jackmilleraus’s dad did just that!

Find out more about our sponsorship with Jack at https://t.co/RgIKpXYUKv.

#LetsDoTheWork #MotoGP #JM43 https://t.co/GKQTzFIFmr",,,coder1,pending,11,0,non_humorous,non_humor,not_applicable,0,,,
C00516,random_fortune_sample,35,AT&T,@ATT,1960365555208069349,https://x.com/ATT/status/1960365555208069349,Tue Aug 26 15:35:44 +0000 2025,Starting off STRONG. ⛳️ https://t.co/YAsJRSBrB0,,,coder1,pending,183,0,non_humorous,non_humor,not_applicable,0,,,
C00730,wendys_transfer_aggressive,74,TD Synnex,@tdsynnex,1509616281305370625,https://x.com/tdsynnex/status/1509616281305370625,Thu Mar 31 19:39:03 +0000 2022,"Establishing a culture around sustainability, inclusion and community engagement is a grassroots effort; it starts with co-workers who are passionate about making a difference 🍃 🌍 ♻️ https://t.co/gtThT1M1wF",,,coder1,pending,1,1,aggressive,non_humor,not_applicable,1,,,
C00791,random_fortune_sample,56,American Express,@americanexpress,1410961579860975616,https://x.com/americanexpress/status/1410961579860975616,Fri Jul 02 14:00:29 +0000 2021,"In our video series “The Game Plan,” hear from financial experts about tips and tools to build a strong financial future, produced in partnership with @TransUnion &amp; @VantageScore. https://t.co/7XZe6eLwZu https://t.co/4aUs6sRtwo",,,coder1,pending,29,0,non_humorous,humor,self_enhancing,1,,,
C01240,high_engagement_posts,47,Boeing,@boeing,1329058897022345217,https://x.com/boeing/status/1329058897022345217,Wed Nov 18 13:48:28 +0000 2020,"Boeing responds to FAA approval to resume 737 MAX operations, acknowledges more work to do with other global regulators. 

Release: https://t.co/Jzh87pPKoL https://t.co/XTtH6VF3SQ",,,coder1,pending,2008,0,non_humorous,humor,affiliative,1,,,
C00095,classifier_disagreement,1,Amazon,@amazon,1973437420730458305,https://x.com/amazon/status/1973437420730458305,Wed Oct 01 17:18:40 +0000 2025,"🏀 Ever wonder how much space a star player creates just by being on the court? Introducing @NBA Inside the Game powered by @awscloud – a new basketball intelligence platform powered by AWS AI. 

Soon you'll see new stats like Defensive Box Score, Shot Difficulty (xFG%), and Gravity in real-time. It's not just about who scored, but how they did it.",,,coder1,pending,169,1,aggressive,non_humor,not_applicable,1,,,
C01292,random_fortune_sample,75,ConocoPhillips,@conocophillips,1762154714748359100,https://x.com/conocophillips/status/1762154714748359100,Mon Feb 26 16:36:37 +0000 2024,"Located on the Texas Gulf Coast, with proximity to prolific gas basins like the Haynesville and Permian, Port Arthur #LNG (PALNG) Phase 1 is set for startup in 2027. Learn more: https://t.co/qxcdY9rOVt https://t.co/ufPPVV7xUs",,,coder1,pending,12,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00900,low_engagement_posts,25,Home Depot,@HDCares,812760126260178944,https://x.com/HDCares/status/812760126260178944,Sat Dec 24 20:41:29 +0000 2016,@jrromo1 We’re glad to hear of the great experience. Share more details w/ us at TeamSocial@homdepot.com. –TeamCare,,,coder1,pending,0,0,non_humorous,non_humor,not_applicable,0,,,
C00138,random_fortune_sample,34,Humana,@humana,1578807438345531392,https://x.com/humana/status/1578807438345531392,Sat Oct 08 18:00:00 +0000 2022,"Social isolation is hard at any age and for Mr. Earl—celebrating 103 years!—friends keep him going. “If I didn’t have friends, I would have been dead years ago,” he says. “I like friends who come to visit me—even if it’s for 10 or 15 minutes, to break up the day.” (1/4)",,,coder1,pending,4,1,affiliative,non_humor,not_applicable,1,,,
C00555,high_engagement_posts,44,Walt Disney,@Disney,1904186448896790958,https://x.com/Disney/status/1904186448896790958,Mon Mar 24 15:00:02 +0000 2025,"Welcome to the rebellion.

Watch the new trailer for the critically acclaimed series, Andor. The final season streams April 22, only on @DisneyPlus. https://t.co/b1K16Kvoqo",,,coder1,pending,26191,0,non_humorous,humor,affiliative,1,,,
C01042,type_uncertain,58,Archer Daniels Midland,@ADMupdates,1643673433295790083,https://x.com/ADMupdates/status/1643673433295790083,Wed Apr 05 17:54:19 +0000 2023,"At ADM, our mission is to help feed and clothe the world while preserving the land for future generations. We are proud to support programs that develop and advance local farming. 🌎​

ADM partnered with several international organizations to enable change across the globe. https://t.co/uVMFuY88sS",,,coder1,pending,12,1,affiliative,ambiguous,ambiguous_or_review,0,,,
C00999,humor_presence_uncertain,100,Massachusetts Mutual Life,@massmutual,1541252189460602886,https://x.com/massmutual/status/1541252189460602886,Mon Jun 27 02:48:51 +0000 2022,THE @Avalanche ARE THE 2021-22 #StanleyCup CHAMPIONS!!! 🏔🏆 https://t.co/YWmGwWuRA5,,,coder1,pending,26780,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01349,classifier_disagreement,9,Exxon Mobil,@exxonmobil,1255938165753499652,https://x.com/exxonmobil/status/1255938165753499652,Thu Apr 30 19:12:47 +0000 2020,We're helping those on the front lines of fighting the pandemic with critical supplies. We're #AllTogether in this. https://t.co/Dgek3Ni4kf,,,coder1,pending,119,0,non_humorous,humor,affiliative,1,,,
C00377,wendys_transfer_aggressive,78,Prudential Financial,@Prudential,1146415631354519552,https://x.com/Prudential/status/1146415631354519552,Wed Jul 03 13:49:20 +0000 2019,Do not click like.,,,coder1,pending,1887,1,aggressive,non_humor,not_applicable,1,,,
C01068,classifier_disagreement,39,Morgan Stanley,@morganstanley,1681270608707846144,https://x.com/morganstanley/status/1681270608707846144,Tue Jul 18 11:52:04 +0000 2023,"$MS 2Q 2023 earnings: Wealth Management delivered strong net new client assets of $90 billion and record net revenues of $6.7 billion, which reflect higher net interest income and the positive impact of DCP https://t.co/GCDE19KmsN",,,coder1,pending,23,1,affiliative,non_humor,not_applicable,1,,,
C01066,humor_presence_uncertain,36,Goldman Sachs Group,@GoldmanSachs,1795893016328094055,https://x.com/GoldmanSachs/status/1795893016328094055,Wed May 29 19:00:35 +0000 2024,Are corporate bond investors getting too complacent? Gurpreet Garewal of Goldman Sachs Asset Management separates the signal from the noise. https://t.co/AWuZAFO1EA,,,coder1,pending,76,0,non_humorous,non_humor,not_applicable,0,,,
C00992,humor_presence_uncertain,22,Ford Motor,@Ford,1570447113150173184,https://x.com/Ford/status/1570447113150173184,Thu Sep 15 16:19:03 +0000 2022,RT @jimfarley98: Nearly 60 years after its debut...this is the all-new 7th generation @FordMustang and Mustang GT. Whether manual or automa…,,,coder1,pending,169,0,non_humorous,non_humor,not_applicable,0,,,
C01297,wendys_transfer_aggressive,41,Dell Technologies,@Dell,1955630425155493974,https://x.com/Dell/status/1955630425155493974,Wed Aug 13 14:00:01 +0000 2025,Drop a 💙 if you're heading back to school this month. https://t.co/VBA9Q1f4Hg,,,coder1,pending,80,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00173,random_fortune_sample,35,AT&T,@ATT,1969853025003974677,https://x.com/ATT/status/1969853025003974677,Sun Sep 21 19:55:33 +0000 2025,It's heist o'clock #100T,,,coder1,pending,33,1,aggressive,non_humor,not_applicable,1,,,
C00475,random_fortune_sample,16,Nvidia,@nvidia,2018394111569744024,https://x.com/nvidia/status/2018394111569744024,Mon Feb 02 18:40:30 +0000 2026,"The clock is ticking! ⏳ Today is your final chance to lock in early-bird pricing for #NVIDIAGTC 2026.

By registering now, you can save over $300 with alumni and early-bird discounts. 

🔗 Secure your spot at the world's premier AI conference today: https://t.co/DvKVQwFoOH https://t.co/iRd7unAMn0",,,coder1,pending,234,0,non_humorous,non_humor,not_applicable,0,,,
C00352,firm_balanced_sample,55,Sysco,@sysco,1469347402683457539,https://x.com/sysco/status/1469347402683457539,Fri Dec 10 16:44:54 +0000 2021,#SyscoGivesBack,,,coder1,pending,8,1,aggressive,ambiguous,ambiguous_or_review,0,,,
C00058,classifier_disagreement,77,AbbVie,@abbvie,1895474150061293805,https://x.com/abbvie/status/1895474150061293805,Fri Feb 28 14:00:28 +0000 2025,"@EMA_News [Video description: On-screen text reads, “Immunology News.”]",,,coder1,pending,1,1,aggressive,non_humor,not_applicable,1,,,
C01277,full_chain_aggressive,57,Albertsons,@albertsons,1339616356090720256,https://x.com/albertsons/status/1339616356090720256,Thu Dec 17 17:00:02 +0000 2020,This lamb leg with mint pesto tastes as good as it looks 🤤 See our 12 favorite roast recipes for your dinner table: https://t.co/rR8kDNBAH7 https://t.co/k62AE0CwJC,,,coder1,pending,5,0,non_humorous,humor,aggressive,1,,,
C00037,firm_balanced_sample,82,Oracle,@oracle,1862851580854198713,https://x.com/oracle/status/1862851580854198713,Sat Nov 30 13:30:01 +0000 2024,"Learn how you can quickly and easily leverage #GenAI capabilities where you need them across your entire tech stack—apps, infrastructure, and more: https://t.co/g0109ttKIy https://t.co/oOu5YJ68WS",,,coder1,pending,71,1,affiliative,non_humor,not_applicable,1,,,
C00796,random_fortune_sample,20,Bank of America,@bankofamerica,1698333894519537669,https://x.com/bankofamerica/status/1698333894519537669,Sun Sep 03 13:55:28 +0000 2023,"So, what’s getting summer shoppers in the holiday spirit? In addition to inflation concerns, many are hoping to beat the crowds, spread out their spending and avoid peak prices by shopping in the off-season. Read more from @Axios. https://t.co/IzgX8BDINV",,,coder1,pending,19,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C00382,firm_balanced_sample,46,PepsiCo,@pepsico,1351591525273268232,https://x.com/pepsico/status/1351591525273268232,Tue Jan 19 18:05:05 +0000 2021,"Our job isn’t to satisfy customers, it’s to delight them. Find out how Jeff Swearingen, head of our Demand Accelerator, is creating smiles on #ItsACustomersWorld with Andy Murray and #WaltonCCLI https://t.co/w4hm8Y2u13 https://t.co/o7FUw8igkT",,,coder1,pending,20,0,non_humorous,ambiguous,ambiguous_or_review,0,,,
C01095,wendys_transfer_aggressive,53,Energy Transfer,@energytransfer,1976026702020223258,https://x.com/energytransfer/status/1976026702020223258,Wed Oct 08 20:47:33 +0000 2025,"Press Release: 
Energy Transfer LP (NYSE: ET) today announced that it plans to release earnings for the third quarter of 2025 on Wednesday, November 5, 2025, after the market closes.

https://t.co/uJ2c2bf3ZR",,,coder1,pending,9,1,aggressive,non_humor,not_applicable,1,,,
C01004,full_chain_aggressive,2,Walmart,@walmart,1836525610983641139,https://x.com/walmart/status/1836525610983641139,Wed Sep 18 22:00:01 +0000 2024,"New Walmart+ benefit? Say less. Have to have those Have-sies. 🍟 #WalmartPlus​
​
Terms apply, https://t.co/8cs3WwLjhP https://t.co/OaOs4mLKAS",,,coder1,pending,69,0,non_humorous,humor,aggressive,1,,,
