global_post_id,tweet_id,sample_group,company_name,source_x_handle,created_at,text,v2_humor_label,v2_confidence,v2_target_of_humor,v2_humor_function,v2_review_flag,v2_reason_code
fortune:19:1978886565314125946,1978886565314125946,fortune_top100_ranked,Centene,@centene,Thu Oct 16 18:11:37 +0000 2025,"In Indiana, we’re implementing Individual Coverage Health Reimbursement Arrangements (ICHRA) for our own CenTeam to expand choice and flexibility in their healthcare coverage. @HealthcareDive features how we’re learning and scaling what works. https://t.co/TZQlXaEJaG",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:11:1976309179347353658,1976309179347353658,fortune_top100_ranked,Microsoft,@microsoft,Thu Oct 09 15:30:01 +0000 2025,We’re spotlighting some of the leading innovators who’ve joined Microsoft over the years and are now shaping the future of AI. From RSS to Python to Google Docs – meet people behind the platforms and check out what they’re creating next: https://t.co/6AxXv860TI https://t.co/XPTS9cjPQj,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:91:1518570400183209984,1518570400183209984,fortune_top100_ranked,General Dynamics,@generaldynamics,Mon Apr 25 12:39:31 +0000 2022,"We had fun at the 2022 Engineering Week Expo in Portland on Saturday! The BIW booth had hands-on activities including our augmented reality sandbox, virtual reality welding and spray painting, 3D printer and more. https://t.co/bkwJNYdjWA",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:14:1591106072932139008,1591106072932139008,fortune_top100_ranked,Cigna Group,@Cigna,Fri Nov 11 16:30:23 +0000 2022,Cigna supports and honors our nation’s veterans on Veterans Day and every day. That’s why we’re especially proud to be the presenting sponsor of the Chicago Bears Salute to Service game and week of events to recognize and celebrate veterans. https://t.co/4FFGA7ntKb https://t.co/YOULvNkLhk,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:73:1526970876335378436,1526970876335378436,fortune_top100_ranked,Pfizer,@pfizer,Wed May 18 17:00:01 +0000 2022,#AMR is one of the biggest threats to global health &amp; there is an urgent need for new treatments for resistant pathogens. New policies like The PASTEUR Act are a critical step forward to encourage the development of new antimicrobials. https://t.co/TJ0kGrNMaq #SquashSuperbugs https://t.co/I48Lds4Gj8,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:59:1542493161834090497,1542493161834090497,fortune_top100_ranked,MetLife,@metlife,Thu Jun 30 13:00:02 +0000 2022,"As Pride Month comes to an end, we're proud to recognize GLAM, our global inclusion network for Gay, Lesbian, Bisexual and Transgender Associates and Allies. GLAM helps members expand their network, advocate for LGBTQ+ issues, promote DEI and grow leadership skills at MetLife. https://t.co/TjKdmZ0IxG",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:65:1465901151149170691,1465901151149170691,fortune_top100_ranked,Caterpillar,@CaterpillarInc,Wed Dec 01 04:30:44 +0000 2021,"We’ve rounded up our top gifts for everyone on your shopping list. From rugged gear to long-lasting toys to the latest tech, there’s something for everyone. https://t.co/muQia3v0AH",affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:35:2024492288374649032,2024492288374649032,fortune_top100_ranked,AT&T,@ATT,Thu Feb 19 14:32:29 +0000 2026,"BlueBird 7 - ENCAPSULATED. 🚀🚀🚀🚀🚀🚀🚀 BB7 is encapsulated within @blueorigin's New Glenn launch vehicle and preparing for its journey to low Earth orbit, marking the formal handoff from AST SpaceMobile. Next stop: the launch pad. Yet another step in scaling the first space-based cellular broadband network built to connect directly with standard smartphones. Now we are deploying the constellation designed to connect nearly 6 billion mobile users worldwide. 🌎📶📱 2,400 square feet phased- array. 3,800 patent and patent pending claims. 50+ partners. Enabling 120 Mbps. peak data rates. We did not follow a market. We invented one. The mission continues. #ASTSpaceMobile #SpaceTech #Broadband #BlueOrigin #connectingtheunconnected #BlueBirds",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:20:1974188964039872839,1974188964039872839,fortune_top100_ranked,Bank of America,@bankofamerica,Fri Oct 03 19:05:02 +0000 2025,"Charlotte brought the energy at our Sports with Us Clinic! 🙌 Young athletes jumped into hands-on training, picked up new skills and discovered how health, wellness and #BetterMoneyHabits can help level up their game and everyday life. 🏎️⚽🏀🏈🏌️ A huge thank you to our amazing mentors for their time and dedication: @Daniel_SuarezG, @HeatherOReilly, @jill_aguilera, @DC__for3, @ThomasDavisSDTM, @WillLoweryGolf and @K_m_Mitchell",self_enhancing,0.680000,self_brand,positive_self_presentation,true,low_absolute_score
fortune:92:2016904017310601434,2016904017310601434,fortune_top100_ranked,Uber Technologies,@Uber,Thu Jan 29 15:59:24 +0000 2026,"How is Nuro accelerating the path toward accessible, universal autonomy? Our vehicle-agnostic hardware system uses automotive-grade, off-the-shelf components and integrates seamlessly on production lines. Check out our latest blog post and video to learn about our streamlined compute and modular sensor architectures—and how we work with partners like @Uber and @LucidMotors to build autonomous vehicles at scale: https://t.co/mNhHSZbZxI #DrivenByNuro #SelfDriving #AutonomousVehicles #AI #Robotaxi",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:91:1550186379526787072,1550186379526787072,fortune_top100_ranked,General Dynamics,@generaldynamics,Thu Jul 21 18:30:08 +0000 2022,👉43% of our interns become full time employees? As part of the #GDMissionSystems team you'll have both the resources and the support needed to grow your career. We want you to make a difference starting on your first day and every day after! https://t.co/W552wFbJU1 https://t.co/bjjqbEZaSy,affiliative,0.300000,shared_situation,relationship_building,true,no_cue_inferred_from_pronouns
fortune:96:1614998774690025475,1614998774690025475,fortune_top100_ranked,Travelers,@travelers,Mon Jan 16 14:51:27 +0000 2023,Employees from our Diversity Networks and Leadership Development Programs reflected on Dr. Martin Luther King Jr.'s life and legacy. Learn about the impact he had on each of them. #MLKDay https://t.co/lY0LgpNdKD,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:61:1965370317582356665,1965370317582356665,fortune_top100_ranked,Lockheed Martin,@lockheedmartin,Tue Sep 09 11:02:53 +0000 2025,Two global innovators. One powerful partnership. We’re excited to be working with @LockheedMartin to combine capabilities and develop a range of uncrewed autonomous air systems. 🔗 https://t.co/ImdBFYHfKt https://t.co/PttbJ74tRu,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:92:1737498588769407069,1737498588769407069,fortune_top100_ranked,Uber Technologies,@Uber,Wed Dec 20 15:41:59 +0000 2023,"Sometimes 2 &gt; 4! Two-wheeled vehicles are electrifying quicker than cars in many countries. Our new deal with @WeAreGogoro in Taiwan is going to supercharge EV adoption on @UberEats there, helping cities there hit their emissions targets. https://t.co/Pk5qWfLqAE",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:75:1840760953513930883,1840760953513930883,fortune_top100_ranked,ConocoPhillips,@conocophillips,Mon Sep 30 14:29:45 +0000 2024,Our thanks to the @astros for another season of magical memories - including a special day at our office. We're rooting for you in the postseason! #DYK #ConocoPhillips and the Astros celebrate outstanding Houston-area math teachers? Nominate one today! https://t.co/hcl8FUf2av https://t.co/9QB4yG4WtZ,self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:39:1841908580212965730,1841908580212965730,fortune_top100_ranked,Morgan Stanley,@morganstanley,Thu Oct 03 18:30:01 +0000 2024,"On October 9, join the Morgan Stanley Alliance for Children’s Mental Health and our two newest members, @AmerAcadPeds and @SesameWorkshop, for a panel on the importance of early childhood mental health and its lifelong impact. https://t.co/rtOBILzZYQ https://t.co/9c38dIue76",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:58:1321434068484050945,1321434068484050945,fortune_top100_ranked,Archer Daniels Midland,@ADMupdates,Wed Oct 28 12:50:07 +0000 2020,"We're excited to announce the 5 food and beverage trends that will impact how consumers eat and drink in 2021. We break down each trend, strongly influenced by behavioral shifts that have emerged since the beginning of the pandemic: https://t.co/sdydKl6lQy https://t.co/pL6T2IqbyJ",not_humor,0.750000,none,none,false,moderate_not_humor_no_humor_cue
fortune:14:1494732590418436100,1494732590418436100,fortune_top100_ranked,Cigna Group,@Cigna,Fri Feb 18 17:56:35 +0000 2022,"February is Black History Month, a time to honor the contributions of Black Americans throughout history. We’re celebrating all of the progress made over the years while discussing ways to continue to support the black community. Here’s how: https://t.co/mjJrUVWmT9 #CignaNews https://t.co/IbJLJk9Gcl",affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:37:1924466164148605195,1924466164148605195,fortune_top100_ranked,Comcast,@comcast,Mon May 19 14:04:23 +0000 2025,"From smart phones to gaming consoles, 1 billion devices a year connect to our WiFi globally. Our mission: provide the best WiFi experience to keep our customers connected on any device, anywhere – now and in the future. 🛜 https://t.co/dL0rvUtPIM https://t.co/EMmxo0jhFD",not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:46:1529107536883945472,1529107536883945472,fortune_top100_ranked,PepsiCo,@pepsico,Tue May 24 14:30:20 +0000 2022,"The future of business is in the data. Whether reducing food waste or curating local store products, we’re using specialized data + analytics tech to better serve our customers + support our associates. Discover some of the ways we’re driving innovation: https://t.co/9UsPqWky0Y https://t.co/aeTtzdj32O",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:25:1853535192645792241,1853535192645792241,fortune_top100_ranked,Home Depot,@homedepot,Mon Nov 04 20:30:01 +0000 2024,"Transform Your Home for the Holidays! Discover our dazzling innovative collection, featuring beautiful trees, twinkling lights, and festive characters to create a winter wonderland. https://t.co/4omlneCrKN https://t.co/D6jDbvgx86",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:23:1471556276127735818,1471556276127735818,fortune_top100_ranked,General Motors,@GM,Thu Dec 16 19:02:11 +0000 2021,"Cheers to another exciting year with the best team around. There was so much accomplished this year, showcasing the power of the @GM team. I hope everyone finds time to relax and recharge – and get ready for an electrifying 2022! https://t.co/YxzDO52Ry2",affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:86:1736796500015956444,1736796500015956444,fortune_top100_ranked,American Airlines Group,@AmericanAir,Mon Dec 18 17:12:08 +0000 2023,The world’s largest commercial airline maintenance base is growing again! We’re excited to make enhancements at our Tech Ops – Tulsa facility and add new jobs in the Tulsa community. These initiatives help keep the best fleet in the sky safely flying. ✈️ https://t.co/hb4Mne1osj https://t.co/yl5Nyjvv2N,affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
fortune:20:1997689053182079240,1997689053182079240,fortune_top100_ranked,Bank of America,@bankofamerica,Sun Dec 07 15:26:00 +0000 2025,"As the Official Bank of FIFA World Cup 2026™, we were thrilled to partner with @meninblazers for a live show in Boston. There’s nothing like the building excitement of a FIFA World Cup Host City. Are you ready for the start of the tournament? https://t.co/ROE1woc5zN",self_enhancing,0.300000,self_brand,positive_self_presentation,true,no_cue_inferred_from_pronouns
fortune:71:1501233793256071168,1501233793256071168,fortune_top100_ranked,Delta Air Lines,@Delta,Tue Mar 08 16:30:02 +0000 2022,"“Every time you stepped in the cockpit, you had to prove yourself.” — Captain Joy Walker, Delta’s first female pilot We’ve come a long way since Captain Walker joined Delta in 1973. While we still have work to do, we're grateful to Joy for paving the way for women in aviation. https://t.co/YpPWJmdiSk",not_humor,0.700000,none,none,false,moderate_not_humor_no_humor_cue
fortune:78:1255948819520462848,1255948819520462848,fortune_top100_ranked,Prudential Financial,@Prudential,Thu Apr 30 19:55:07 +0000 2020,".@LataReddy, SVP, Diversity, Inclusion &amp; Impact at @Prudential and a member of our Advisory Council, issued this call to action to the business community during our town hall on engaging opportunity youth. Hear more from our conversation: https://t.co/Jk8egfAJWF https://t.co/gRgGGNNa5l",affiliative,0.680000,shared_situation,relationship_building,true,low_absolute_score
